wallet_address,account_id,deposits_count,deposits_total_amount,deposits_total_usd,withdraws_count,withdraws_total_amount,withdraws_total_usd,borrows_count,borrows_total_amount,borrows_total_usd,repays_count,repays_total_amount,repays_total_usd,liquidates_count,liquidates_total,liquidates_total_usd,liquidates_avg_usd,cluster,wallet_score
9403,0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,3.0,1.48106641629e+21,1474.0076364905724,1.0,2e+18,1.9988115025213244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9404,0xad2254e3c37ac1c1b08f8bd8dd3819443cf67235,1.0,1.18e+16,2.452357238279015,1.0,1.1800010657744402e+16,2.486017898482261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9437,0xadaa82d99ca31379ec8417515a75a7ce3a4b4044,1.0,1.6564889035722115e+19,16.73321396555324,1.0,1.6602119885221685e+19,16.72352408111522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9438,0xadb809e4c25b38927fcac998934be9ccf0f7d0c1,1.0,7e+20,704.3547802282595,2.0,7.005550254263589e+20,700.9388393556719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9393,0xacf7e9d803483b21d14bf82776b4add89bba70d7,1.0,9666880000.0,9666.88,1.0,9684733520.0,9684.73352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9249,0xaa4523a4de7d7458a966696b2e26b192a8aa275c,1.0,2e+21,1996.9920827063936,2.0,2.0517831893191316e+21,5219.011963699636,2.0,1.9000000913281715e+21,1909.0665448139878,1.0,1.9311784401915932e+21,1941.1323473284565,0.0,0.0,0.0,0.0,0,75
9250,0xaa48de841eaeb79deca9f7f39858ff285080f4b8,6.0,1.2607462072145753e+20,137.15779711650126,3.0,1.267613303851026e+20,137.55371642798195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9251,0xaa4dd4088529ef28afcad47be86b4d1779946347,0.0,0.0,0.0,1.0,3.2988199696e+20,331.2844905739217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9252,0xaa4ea09024f58c63d39d1d2e99e92212981b8b91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7450968252834035e+17,49.40350756462542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9253,0xaa50bee37f94765b381caed60acfa112fea78b81,1.0,2.217e+19,22.29703572387473,1.0,2.248502649055173e+19,22.64189303599349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9254,0xaa5d7439f7f37961327cae046fc90f22a4688801,3.0,3.4195231384439456e+20,339.85967273569906,3.0,3.4475636457920686e+20,342.47207498064824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9255,0xaa666dd5b7db78516a812b772fe5c1d67c66f270,4.0,3.265067206584058e+20,3332.93151351238,0.0,0.0,0.0,1.0,500000000.0,500.0,1.0,39992634.0,39.992634,0.0,0.0,0.0,0.0,0,75
9256,0xaa679e4ee126f49c4c7e06bffae0f64562e74deb,0.0,0.0,0.0,1.0,2e+19,20.164504521698912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9257,0xaa68ca8521a09e697f8cbf125e916a742be21b0c,1.0,280000.0,26.712342794144,1.0,280000.0,26.712342794144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9258,0xaa699217634a680b8575a937ec8ddda1432cdea3,0.0,0.0,0.0,1.0,261725661.0,261.725661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9259,0xaa6b17591b75cf687afce0434e66790048f54312,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.100000000000015e+19,30.57601998480458,4.0,1.1000003400015487e+19,30.43806924927801,0.0,0.0,0.0,0.0,0,75
9260,0xaa7d3ed068cf89dec6be8838af01c2cb58a6bf14,0.0,0.0,0.0,1.0,9.974323792401242e+18,1735.896303991202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9359,0xac2ee30cbfbc1666be74160dd1af17d32a1db30b,1.0,2.23928818e+17,55.505690563557174,3.0,2.2182892786701523e+17,59.423939730981374,5.0,3.4545632346995405e+19,36.552505416975066,4.0,3.4545632346995405e+19,36.678667371111686,0.0,0.0,0.0,0.0,0,75
9294,0xaae54d09b51548632680a9b91cbc107042abe3eb,1.0,2.975e+18,802.504750877774,1.0,2.97514206908217e+18,518.9317175444847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9295,0xaae697f9bfea16b2010cdcd06e1fb7d46d6b8986,2.0,3.0948636788436816e+19,30.646002458242357,1.0,2.2737319676144167e+20,226.70172368840747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9264,0xaa88426a2f1f70b969e23d52af97a068bac0e2f7,0.0,0.0,0.0,1.0,4.973249774814033e+18,975.3640102650597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9265,0xaa8d240e3c880d0328a4dcaa654d754f38b7338a,1.0,1.42e+19,3417.90173642353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9266,0xaa8e2e0d59dc2acededb3be9dec442f7671ffeb9,3.0,3.02788224056e+21,1020.4320045396258,3.0,3.028820137819166e+21,844.0287830644762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9267,0xaa9170486ec1b1a27ad4c82a5d50f7b9c7c3086f,1.0,4.01545464e+17,86.74627808576588,1.0,2e+17,43.20620495703863,1.0,10000000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9268,0xaa92bd09701d53a0f8089a93c354c03c73114450,2.0,5.460665e+20,547.8604326217618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9269,0xaa95db6b03738794b6478ccd08626ca5335f4517,2.0,2.01e+18,4.822891648322941,0.0,0.0,0.0,1.0,1000000.0,1.0,1.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0,75
9270,0xaa9fea232259dc9067b09197418ae8c80d4b3e64,1.0,1.3947383851400053e+19,13.9843110858228,1.0,1.3947418949924897e+19,13.984346277274854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9271,0xaaa19ee6f40b1fc5749259a21a40be71386f334f,1.0,3.944e+19,39.19542913708396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9272,0xaaa239bf007fb434e1e4b59a82d7dfa973c6e97b,0.0,0.0,0.0,20.0,9.578917236861128e+20,102968.34809090287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9273,0xaaa24678f36c28baa3beaf86bd065dd18a85df24,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.6391646117e+22,30395.40370995542,2.0,6.215700000000001e+22,10179.426694313694,0.0,0.0,0.0,0.0,0,75
9293,0xaae52afdfdb5d52d717bb114e4bd62b39a949adb,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.579180208049898e+20,877.3341151526852,4.0,3.022783617223464e+20,350.6029633205254,0.0,0.0,0.0,0.0,0,75
9222,0xa9d43d5b22e5eb975df03f54a90e4d630f448f4b,6.0,1.2273203029286274e+22,16726.554105119187,3.0,6.108350976828694e+21,7309.07369545014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9223,0xa9d5676d172f9d1693192ae910c49087dbaa88fb,1.0,1e+20,99.83465440433633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9224,0xa9d635cee2e9b3de7015f17e111153eea9f5fa87,2.0,2.197285883e+21,2193.3805085755903,1.0,2.203249403604722e+21,2210.6589603442926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9225,0xa9d706c9c1bb9ce442e76704b2ab737e9264f912,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9696958383574837e+22,19865.66491673506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9226,0xa9dcf5caf4db81533cba6622dd922f3678b1b2a5,2.0,1.000000000001e+20,200.56480506926027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9227,0xa9df06489f88bd414e5604a98df04dbe3d1f7452,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2085143787419376e+22,12139.890524483972,11.0,5.55088819365617e+21,5580.580365535839,0.0,0.0,0.0,0.0,0,75
9228,0xa9e2720613868740b9cc7d2ccc239e33a5360531,1.0,4.706000000028339e+18,4.753132201761907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9261,0xaa81f437162aa03c932f153b071e60318d0d644d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e+18,0.9972001291368596,2.0,1.0000322612777934e+18,0.9972323000872413,0.0,0.0,0.0,0.0,0,75
9262,0xaa847e42611e72908de728463a0db61d2d62f7ff,0.0,0.0,0.0,2.0,4.3e+19,43.32036734772666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9263,0xaa85bea76836b415327c792cb7cddd506cc26655,4.0,7.73198809e+18,6.934942220937432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9232,0xa9e63a570ce0acc938316742a903e4d5c43c81c8,9.0,9114044828.0,9114.044828000002,3.0,9136675865.0,9136.675865000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9233,0xa9eb0e4da3e799a162d3e8459c8f386ef841ceba,3.0,6.05251702833396e+21,6056.774233225075,2.0,6.073039219504678e+21,6072.454698901256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9248,0xaa3eb65d6d4843a4b15de6c18e69d3030a1b8c2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,734983709331.0,157.82682161129532,157.82682161129532,0,75
9235,0xa9ee140bfe20a7a5f9e170c6e89ec4b0906d297d,1.0,1e+16,1.6533484244566263,1.0,1.0000099227753878e+16,1.6701439111784635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9236,0xa9f1308a561d83ed3721d8a7871fe14c8184f576,0.0,0.0,0.0,2.0,1.3210100700011233e+18,2.4534523038132683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9237,0xa9f46460f25d163f6cbe2eba9a7e6fb36ac31f83,1.0,9.8108557118e+20,988.7842151550431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9238,0xa9fd7672d386e59c8aa0bd34bbfb6af99537ac1d,1.0,1e+19,3.1465386153596113,1.0,1.0000024080398991e+19,3.082227025877254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9239,0xaa0070cb01a932765ad6e80866ee1a9209f56331,1.0,3.35e+16,9.069636626939747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9240,0xaa08f12ce1c3a9fc7db96378f1a87e4a7dc58854,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.263313305546835e+20,629.9288300617183,3.0,3.4261249116775816e+20,344.7104607375497,0.0,0.0,0.0,0.0,0,75
9241,0xaa18139399aefc81da763e0270fdb946afc24be5,1.0,4.2312e+19,42.516410093441756,1.0,4.235392124224591e+19,42.63887965689874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9242,0xaa1e39feb2ec9e05bf7d7d33e7c5286c096a426f,0.0,0.0,0.0,1.0,10770976684.0,10770.976684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9243,0xaa228431cc2b3db67b456e5be5d6877070ed63ab,16.0,8.539165516745403e+22,87689.04286045404,11.0,1.1112262715657571e+23,113628.33006487589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9244,0xaa25a82e1407e9580d0daefe075e2cc6473da938,1.0,4.820099444442413e+20,479.4761664235161,1.0,4.8201121223021966e+20,479.4774275451335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9277,0xaaa98ad76fd8294f5e89654dda929a233ae65ce8,1.0,1.063925329e+20,107.39978279417215,1.0,1.072529015038906e+20,106.04812010945668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9278,0xaaa9f76928ae8fc3f02eca773901c4bb1dde57fe,1.0,1.0925947187787625e+21,1102.2462419602182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9279,0xaab2a1790d52ee5fa2408d6ec93b85e40208a907,0.0,0.0,0.0,1.0,2000002662158604.0,0.0020350151756580353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9234,0xa9ed59f14903aa3409fd6765d053f186ac4d01ef,1.0,4.496180255415963e+17,0.44844821472440627,0.0,0.0,0.0,1.0,1234.0,0.1402891826825456,1.0,1234.0,0.1169389416104508,0.0,0.0,0.0,0.0,0,75
9302,0xab1dd36143d4934a3aad1435c5a11c9a4837333d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275679381827.0,60.869827803583405,60.869827803583405,0,75
9303,0xab208ac1c00e852ed4ccabd8c1bf374d6e168483,1.0,1e+19,10.027281015588786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9304,0xab2a61341760e3fc344abad3be65c2772d8b2920,0.0,0.0,0.0,1.0,200000000000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9305,0xab2b9a9b451c1e691ccd359d8d9c08d2f87b462d,0.0,0.0,0.0,1.0,6.66349149977778e+19,66.46291887408971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9306,0xab34a92f0d0000ce2c352e4c636d1dcf56ec2773,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.126558e+21,3119.0787395990264,5.0,2.505006849779304e+21,2550.524073352911,0.0,0.0,0.0,0.0,0,75
9307,0xab3b78d0d999930863d092ac1dbed66fe9fdec37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0034009158759278e-16,1.0,0.0,0.0,0.0,0,75
9308,0xab49e196f6f72b9db478ff55b00ef54477feacd7,1.0,2.31e+18,2.334880064983086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9341,0xabe65a54b5b5db177434ef4a84cf4b1512449e0c,6.0,7.26136600182875e+21,3087.868995792951,5.0,7.26167538560437e+21,3095.6910099452352,3.0,3.18134e+18,797.2359098511557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9342,0xabeab690bd56d307f4bb3b59c2f209c353ee057d,3.0,4.08684e+23,409576.0752696622,10.0,3.1e+23,310722.35280211933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9343,0xabee9ca0959298de5c89fd25552d11ea21e9d2e3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2e+17,66.91680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9312,0xab72a8863b7ee42d4d755cfacda0dc70b316a2d1,0.0,0.0,0.0,3.0,927554172484.0,927554.172484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9313,0xab788a8c40e490f4f522dfbbd0af72f32255a354,0.0,0.0,0.0,1.0,2.604425781e+19,26.188773932968942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9274,0xaaa407de6773855dc18c502f74dd2965c4ae291d,1.0,4.00605927606032e+19,40.15194473562493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9315,0xab8791b0ae982187b4fb4ae4612bd4c29ec6c110,3.0,1.0050154238071438e+21,2234.4688356168012,3.0,1.0115758348121721e+21,2468.419786339143,2.0,3.6590470585519596e+18,1003.6935543080915,2.0,3.659085636357398e+18,1012.9605366142704,0.0,0.0,0.0,0.0,0,75
9316,0xab887826bb83730c1d539975629204f45fdede2a,0.0,0.0,0.0,1.0,7e+18,7.059504886253366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9317,0xab8f9f84fbd38414eb9346001dac8734f31bf969,1.0,3.896666988e+19,39.004011122042485,1.0,3.9025292251613585e+19,38.78133442725755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9318,0xab94900a118438c84a48fe2207c655e77ed74270,1.0,6000000000000000.0,0.005990079264260179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9319,0xab954999c2147230ccf302513fdd88e37798f476,3.0,4.4015734e+20,438.3031072435262,1.0,1e+19,9.943131165345259,2.0,8.611423808031348e+17,198.92416055857865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9320,0xab95a0fb53df696a492a93f30fa126bde2493043,11.0,5.771895685445616e+21,21265.165491280106,8.0,7.651022522733317e+20,8972.593213169876,0.0,0.0,0.0,6.0,1.00180000001308e+20,1407.5222418574572,6.0,33942410493.0,1477.8983506690176,246.31639177816962,0,75
9321,0xab95c29198f082b86c2eed5b7c18aa5b80802394,3.0,1.5292306588489999e+21,558.5442412075176,3.0,1.5293827801998895e+21,442.9781041816509,23.0,1.2321811289356947e+22,18600.412941078732,5.0,4.799389445271002e+21,4785.56173185177,0.0,0.0,0.0,0.0,0,75
9322,0xab9891ea40c5b4107a80007df0b6c498bf3a9cb3,2.0,1.1092547535894724e+21,1110.743541552363,4.0,1.1290783743180002e+21,1136.306103626728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9323,0xab98b4a0470c530ec1a63d5369c0787f76cf6b1f,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.532e+18,15.47341791186336,4.0,9.532657593745177e+18,15.471334269105402,0.0,0.0,0.0,0.0,0,75
9324,0xab9d85327b2af68bf501be460e3bbe222e2637fa,1.0,8.40283251068376e+16,22.21534703320567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9357,0xac2673d0139f6cd1b38669ac1eafc003b64e0984,0.0,0.0,0.0,2.0,1.0000322526404867e+20,101.06102866395926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9358,0xac2c932f8c2df20d7bc39fd97db7397eceb9cdb5,0.0,0.0,0.0,1.0,1.5000098372751872e+19,14.983741827769247,1.0,3e+16,5.528440046958815,2.0,3.000002316723784e+16,5.528444316248331,0.0,0.0,0.0,0.0,0,75
9314,0xab7fce1fdac5107bc92499d70fd73c52b15e777d,0.0,0.0,0.0,1.0,5e+17,0.5033056605141306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9275,0xaaa4ab4966e54d856bf2fb33a850285b30ed45e3,5.0,1.389903847347485e+22,13884.197867228686,11.0,2.8946e+22,29020.06908959662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9276,0xaaa62dfeb5f428c4c7b03743ebc7ac1e7bc4bc8e,2.0,9.07738898337057e+20,903.2024238087456,1.0,9.080367884275021e+20,908.7226033456569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9309,0xab5162e85537f45fd4cb8d2d0b85479d8e693216,0.0,0.0,0.0,2.0,8.36425045041211e+19,283.3028451286512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9310,0xab61719309bf30cda379b45ac33326b24261f956,5.0,1.2280192244058736e+20,5522.651300482892,2.0,9.944421333633086e+19,314.371191138651,3.0,2100000000.0,2100.0,7.0,2179497017.0,2179.4970169999997,0.0,0.0,0.0,0.0,0,75
9311,0xab696f0470eebae1b17f556c3cc38f968fa9533f,2.0,1.0000095249070205e+21,1001.7949929991491,5.0,1.0006915297489744e+21,996.2944945220996,8.0,7.0000000000033e+21,10291.402308506422,1.0,6.399856659965584e+20,639.4470256816187,0.0,0.0,0.0,0.0,0,75
9280,0xaab39e659f4371cff8ec85f95797a6d603528d17,4.0,3.016207060933054e+19,30.215012266354634,1.0,3.0187931820961735e+19,30.326432008166627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9281,0xaabb2e7ce70786cba0f35d2eaee51399146ca3eb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e+19,10.058308160242172,1.0,1.0075504565267081e+19,10.145796214485296,0.0,0.0,0.0,0.0,0,75
9282,0xaac0a48e88a8985f642b4dfe244530736e6929a0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.269875205977215e+20,526.2981174339227,1.0,5.7746002048698784e+20,592.2618639572811,0.0,0.0,0.0,0.0,0,75
9283,0xaac7268cc9f1137bf5d7312babb96acbb76ac8d3,0.0,0.0,0.0,1.0,1e+20,100.17327305812594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9284,0xaac7f17c51dfabdd2b4660312e5e39b7c2d3d270,2.0,5e+21,4988.997260468058,3.0,5.096034179169325e+21,6734.351307097396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9285,0xaac807f60bb3327b7d433f219b55c2052e556d44,2.0,2.616892102e+18,698.601699727063,1.0,2.6169712622070006e+18,709.229407589361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9286,0xaac838f5e1b6fe3a5da1ba583825d8f53402a493,2.0,1.0310738575e+20,23.047783468163473,1.0,1.000103992682826e+20,19.61056727399365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9301,0xab17ad9d52693ad637ac1d3780241963a4ad999f,4.0,8.32e+20,827.377947683104,2.0,8.478512286585301e+20,854.5075728317138,1.0,1e+18,183.3145364392822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9288,0xaaca1560b7eb957f4c90e88803a6da29480d8325,1.0,1416710573.0,1416.710573,2.0,561000000.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9289,0xaacb53d9ada6825be17020a445c6e9c21a22fe34,7.0,6.62151232152905e+21,16825.788012802004,4.0,6.621553771450995e+21,17283.263068093587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9290,0xaad15191d9d971a313bd679a63b37d4aed96b382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2e+17,0.2038508927339997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9291,0xaadaf3178430bbeee0fa778e5a7df4fa585d7d9f,1.0,6.5231e+16,0.06612985351770809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9292,0xaae170d4094ff99002c3eac52436cda7ed21b933,1.0,2e+20,62031.33570539758,2.0,2.090018681864292e+20,44181.55070015297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9325,0xab9e218b136834bb24a31eee5e05ad59c69d0ade,0.0,0.0,0.0,1.0,1.7880399068055296e+20,180.11720442754108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9326,0xab9e7a11a4081203813acdc25b8699fe3a53a5d0,7.0,5.4864e+19,71.13691661945187,4.0,3.1221482904144976e+20,329.2782844625714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9327,0xaba49515f29f824de5cf6c39f278575feda6ab92,0.0,0.0,0.0,2.0,4.262372030594929e+22,42554.74240059645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9296,0xaaed8f7c0729f53479774dfe4c2502890db06a7e,1.0,4.803638003112e+21,4806.506875095762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9297,0xaaf0c68ef43a0b94f76a204b0578092cfb1d375d,0.0,0.0,0.0,1.0,3e+16,0.030345625290399632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9298,0xaaf4d001080b511df8ad90090c435ac1affc5a1a,6.0,6.048710730242968e+21,6941.421286008606,9.0,6.055179586451966e+21,7221.547436125213,4.0,799691164.0,799.691164,3.0,800005707.0,800.005707,0.0,0.0,0.0,0.0,0,75
9299,0xab02afed11d5ff29323108231cdb2ddf8f1fc44d,0.0,0.0,0.0,1.0,10000087008.0,10000.087008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9300,0xab04cad5755d150d384fe6b1bd3dedeca670a01e,1.0,2e+22,19968.666575199637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9287,0xaac88ae5d518cad5f06355ba62f45681dd197b5f,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3767481772005684e+20,64.76906054625219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13770,0xfe0bb9f32f696c65e6d16a0613b901b70c91e086,2.0,1.015e+18,4.255433980229851,2.0,1.0154116613446542e+18,4.252690473427987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13771,0xfe0c4e2ea57ce1296d5851e5cdc3061f1ac33f03,1.0,1.01e+20,100.73721940441807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13772,0xfe110c8413138e00a505f2bb764766f42c388fd5,2.0,3.8444817614000003e+20,384.2879261000828,1.0,3.846096199385056e+20,384.3656338398437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13773,0xfe1ba5b90276e33acfa6216871870e892ebb91b6,1.0,1e+18,0.9968596314946344,1.0,6.316595400023084e+20,636.5505981089727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13774,0xfe1bcd4fae7d1f04a744aa51d2cf4efd5277762f,7.0,2.2706522068299966e+22,22635.344541648417,5.0,2.7737999999999997e+22,27882.839648628353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
13775,0xfe1f4e27e5d128c9826d4926e944ff0fa4384a15,4.0,1.3133912533657544e+20,62.392015510953684,2.0,2.995658445608749e+19,17.461492807148797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8737,0xa112ad9d74eecec50f3230d3245a90182d8fd701,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5e+18,4.938030160274849,2.0,5e+18,4.938030160274849,0.0,0.0,0.0,0.0,0,75
